"ID","manufacturer","model","model_name","year","body_style","power","ccm","cylinders","steering","transmission","drive","fuel","condition","price"
249672,"MG","MGB","MGB",1963,"Convertible",71,1798,4,"Left (LHD)","Manual","Rear","Petrol","Original",20950
249674,"MG","MGB","MGB",1969,"Convertible",71,1798,4,"Left (LHD)","Manual","Rear","Petrol","Original",19950
249655,"Volkswagen","Karmann Ghia","Karmann Ghia 1600",1971,"Convertible",38,1584,4,"Left (LHD)","Manual","Rear","Petrol","Original",37500
249666,"MG","MGB","MGB",1979,"Convertible",71,1798,4,"Left (LHD)","Manual","Rear","Petrol","Original",15900
249663,"FIAT","124","124 Pininfarina Spidereuropa",1984,"Convertible",99,1995,4,"Left (LHD)","Manual","Rear","Petrol","Original",28500
249682,"Mercedes-Benz","SL-Class","300 SL",1992,"Convertible",140,2960,6,"Left (LHD)","Manual","Rear","Petrol","Original",17250
249695,"Ford","Mustang","Mustang 289",1967,"Coupe",147,4735,8,"Left (LHD)","Automatic","Rear","Petrol","Original",32500
249615,"Mercedes-Benz","SL-Class","280 SL",1968,"Convertible",125,2778,6,"Right (RHD)","Automatic","Rear","Petrol","Restored",264751
249609,"Subaru","Impreza","Impreza GT Turbo",1998,"Saloon",155,1994,4,"Left (LHD)","Manual","4WD","Petrol","Original",37950
249773,"Mercedes-Benz","SL-Class","250 SL",1967,"Convertible",110,2496,6,"Left (LHD)","Manual","Rear","Petrol","Restored",197500
249544,"Ford","Mustang","Mustang 289",1966,"Coupe",140,4727,8,"Left (LHD)","Automatic","Rear","Petrol","Original",35000
234806,"Mercedes-Benz","SL-Class","230 SL",1966,"Convertible",110,2,6,"Left (LHD)","Manual","Rear","Petrol","Original",89500
226768,"Mercedes-Benz","SL-Class","280 SL",1969,"Convertible",125,2778,6,"Left (LHD)","Automatic","Rear","Petrol","Restored",159800
203099,"Mercedes-Benz","300","300 SE",1963,"Convertible",118,2,6,"Left (LHD)","Automatic","Rear","Petrol","Original",154900
199516,"Mercedes-Benz","SL-Class","280 SL",1969,"Convertible",125,2778,6,"Left (LHD)","Automatic","Rear","Petrol","Original",87900
198400,"Mercedes-Benz","SL-Class","230 SL",1963,"Convertible",110,2306,6,"Left (LHD)","Manual","Rear","Petrol","Restored",3e+05
249765,"Mercedes-Benz","170","170 V",1937,"Convertible",28,1685,4,"Left (LHD)","Manual","Rear","Petrol","Original",79900
249766,"Alfa Romeo","2600","2600 Spider",1965,"Convertible",107,2584,6,"Left (LHD)","Manual","Rear","Petrol","Original",169000
249716,"BMW","6 Series","M 635 CSi",1982,"Coupe",210,3453,6,"Left (LHD)","Manual","Rear","Petrol","Original",95000
249717,"Lamborghini","Gallardo","Gallardo LP 560-4",2013,"Coupe",412,5204,10,"Left (LHD)","Manual","4WD","Petrol","Original",169000
249756,"BMW","3 Series","M3",1987,"Saloon",199,2302,4,"Left (LHD)","Manual","Rear","Petrol","Original",109000
249733,"Mercedes-Benz","SL-Class","560 SL",1987,"Convertible",169,5547,8,"Left (LHD)","Automatic","Rear","Petrol","Authentic",17950
249590,"Porsche","Panamera","Panamera 4S",2013,"Saloon",309,2997,6,"Left (LHD)","Automatic","4WD","Petrol","Original",18300
211846,"Cockshutt","30","30",1951,"Utility Vehicle",22,2500,4,"Left (LHD)","Manual","Rear","Petrol","Original",15950
249599,"Alfa Romeo","Junior Zagato","Junior Zagato GT 1300",1970,"Coupe",64,1290,4,"Right (RHD)","Manual","Rear","Petrol","Original",62500
249596,"Lancia","Fulvia","Fulvia Rallye 1.3 S",1969,"Coupe",66,1298,4,"Left (LHD)","Manual","Front","Petrol","Original",16500
249595,"Alfa Romeo","Giulia","Giulia GT 1300 Junior",1970,"Coupe",65,1290,4,"Left (LHD)","Manual","Rear","Petrol","Original",36500
249592,"Porsche","356","356 B 1600 Super 90",1963,"Coupe",66,1582,4,"Left (LHD)","Manual","Rear","Petrol","Original",104800
249539,"Jaguar","XK","XK 150 3.8 S FHC",1960,"Coupe",198,3781,6,"Right (RHD)","Manual","Rear","Petrol","Original",152183
249424,"Austin-Healey","Sprite","Sprite Mk I",1959,"Convertible",32,948,4,"Left (LHD)","Manual","Rear","Petrol","Restored",26000
249514,"Volkswagen","Karmann Ghia","Karmann Ghia 1600 L",1966,"Coupe",40,1584,4,"Left (LHD)","Manual","Rear","Petrol","Original",38900
249509,"BMW","M1","M1",1981,"Coupe",204,3453,6,"Left (LHD)","Manual","Rear","Petrol","Original",590000
226093,"Sunbeam","Alpine","Alpine Mk II",1963,"Convertible",59,1592,4,"Left (LHD)","Manual","Rear","Petrol","Restoration project",6900
249426,"Aston Martin","DB 5","DB 5",1965,"Coupe",210,3995,6,"Right (RHD)","Manual","Rear","Petrol","Restored",696167
249419,"BMW","2000","2000 TI",1966,"Saloon",88,1990,4,"Left (LHD)","Manual","Rear","Petrol","Conversion/ Special",47500
198685,"Volkswagen","Golf","Golf III 2.8 VR6",1992,"Saloon",128,2792,6,"Left (LHD)","Automatic","Front","Petrol","Original",8889
249418,"Land Rover","Range Rover","Range Rover 4.6 HSE",1998,"4x4",165,4554,8,"Left (LHD)","Automatic","4WD","Petrol","Conversion/ Special",79900
249390,"BMW","Z3","Z3 1.8",1998,"Convertible",85,1796,4,"Left (LHD)","Manual","Rear","Petrol","Original",13300
249391,"Lancia","Appia","Appia Sport (Zagato)",1962,"Coupe",44,1090,4,"Left (LHD)","Manual","Rear","Petrol","Restored",128500
248478,"Jaguar","Mk II","Mk II 3.4",1961,"Saloon",154,3442,6,"Right (RHD)","Manual","Rear","Petrol","Part-Restored",24500
249355,"Porsche","911","911 Turbo 3.3",1984,"Coupe",221,3299,6,"Left (LHD)","Manual","Rear","Petrol","Conversion/ Special",119843
249333,"MG","T-Type","TC",1949,"Convertible",48,1250,4,"Right (RHD)","Manual","Rear","Petrol","Original",46500
249332,"FIAT","500","500 Francis  Lombardi ""My Car""",1972,"Small car",13,499,2,"Left (LHD)","Manual","Rear","Petrol","Original",8900
249339,"Volkswagen","Kübel","Thing 1600",1974,"4x4",35,1584,4,"Left (LHD)","Manual","Rear","Petrol","Original",19500
249337,"Volkswagen","Scirocco","Scirocco II  1.6",1983,"Coupe",55,1576,4,"Left (LHD)","Manual","Front","Petrol","Original",9750
249335,"Plymouth","Deluxe","Special Deluxe",1941,"Estate",68,3299,6,"Left (LHD)","Manual","Rear","Petrol","Original",64500
249331,"Mercedes-Benz","SL-Class","190 SL",1960,"Convertible",77,1897,4,"Left (LHD)","Manual","Rear","Petrol","Restored",119500
249282,"Citroën","ID","ID 19",1964,"Saloon",54,1898,4,"Left (LHD)","Manual","Front","Petrol","Original",22500
249280,"Citroën","2 CV","2 CV  AZ",1957,"Saloon",9,425,2,"Left (LHD)","Manual","Front","Petrol","Original",17500
239016,"BMW","3200","3200 CS",1964,"Coupe",118,3168,8,"Left (LHD)","Manual","Rear","Petrol","Original",105000
234916,"Skoda","135","135 GL",1988,"Saloon",43,1289,4,"Left (LHD)","Manual","Rear","Petrol","Original",10500
242500,"Mercedes-Benz","SL-Class","190 SL",1957,"Convertible",77,1897,4,"Left (LHD)","Manual","Rear","Petrol","Restored",179000
240953,"Audi","V8","V8 - 3.6",1989,"Saloon",184,3562,8,"Left (LHD)","Automatic","4WD","Petrol","Original",19500
237352,"Porsche","911","911 2.2 S",1971,"Convertible",132,2195,6,"Left (LHD)","Manual","Rear","Petrol","Original",179000
227593,"BMW","5 Series","528i",1985,"Saloon",135,2788,6,"Left (LHD)","Manual","Rear","Petrol","Original",17500
136022,"Audi","100","100 L",1976,"Saloon",63,1588,4,"Left (LHD)","Manual","Front","Petrol","Original",19900
218066,"Volkswagen","Beetle","Beetle 1303",1975,"Convertible",27,1192,4,"Left (LHD)","Manual","Rear","Petrol","Original",26900
192626,"Dodge","Charger","Charger",1966,"Coupe",243,6277,8,"Left (LHD)","Automatic","Rear","Petrol","Original",36500
166359,"Opel","Calibra","Calibra 2,0 4x4 16V Turbo",1993,"Coupe",150,1998,4,"Left (LHD)","Manual","4WD","Petrol","Original",22900
249209,"Austin-Healey","100","100/6 (BN6)",1959,"Convertible",86,2639,5,"Left (LHD)","Manual","Rear","Petrol","Original",49900
249197,"Renault","R 10","R 10 1100",1967,"Saloon",34,1108,4,"Left (LHD)","Manual","Rear","Petrol","Original",5900
248956,"MG","T-Type","TB",1939,"Convertible",40,1250,4,"Right (RHD)","Manual","Rear","Petrol","Original",54924
248953,"Aston Martin","DB 7","DB 7 GT",2003,"Coupe",320,5935,12,"Right (RHD)","Manual","Rear","Petrol","Original",64274
248949,"Daimler","Sovereign","Sovereign 420",1968,"Saloon",180,4234,6,"Right (RHD)","Automatic","Rear","Petrol","Original",29212
248942,"MG","MGB","MGB",1972,"Convertible",71,1798,4,"Right (RHD)","Manual","Rear","Petrol","Original",21031
246918,"BMW","327","327",1937,"Convertible",40,1927,6,"Left (LHD)","Manual","Rear","Petrol","Original",119900
248892,"Mercedes-Benz","SL-Class","190 SL",1959,"Convertible",77,1897,4,"Left (LHD)","Manual","Rear","Petrol","Restored",157900
248806,"Mercedes-Benz","S-Class","S 500 Coupe",1994,"Coupe",235,4973,8,"Left (LHD)","Automatic","Rear","Petrol","Original",33900
248809,"Mercedes-Benz","230","230 N Roadster",1937,"Convertible",40,2213,6,"Left (LHD)","Manual","Rear","Petrol","Original",228900
248810,"Mercedes-Benz","SL-Class","190 SL",1960,"Convertible",77,1897,4,"Left (LHD)","Manual","Rear","Petrol","Original",149900
248728,"Volkswagen","Beetle","Beetle 1302",1970,"Convertible",25,1192,4,"Left (LHD)","Manual","Rear","Petrol","Original",29950
248801,"Mercedes-Benz","SL-Class","280 SL",1970,"Convertible",125,2778,6,"Left (LHD)","Automatic","Rear","Petrol","Original",135000
248794,"Mercedes-Benz","E-Class","320 CE",1993,"Convertible",162,3199,6,"Left (LHD)","Automatic","Rear","Petrol","Original",29900
248745,"Peugeot","207","207 CC 1.6 VTi",2010,"Convertible",88,1598,4,"Left (LHD)","Manual","Front","Petrol","Original",7490
248737,"Mercedes-Benz","SLK","SLK 230 Kompressor",2002,"Convertible",146,2295,4,"Left (LHD)","Automatic","Rear","Petrol","Original",5900
248735,"Mercedes-Benz","SLK","SLK 200 Kompressor",2001,"Convertible",121,1998,4,"Left (LHD)","Manual","Rear","Petrol","Original",10900
248740,"Morris","Minor","Minor 1000 Traveller",1961,"Estate",28,1000,4,"Left (LHD)","Manual","Rear","Petrol","Original",15900
248765,"Mercedes-Benz","SL-Class","300 SL",1986,"Convertible",132,2962,6,"Right (RHD)","Manual","Rear","Petrol","Original",60211
248768,"Vauxhall","30/98","30/98",1919,"Convertible",67,4525,4,"Right (RHD)","Manual","Rear","Petrol","Original",306844
248759,"Bentley","Continental GT","Continental GT Supersports",2011,"Coupe",463,5998,12,"Right (RHD)","Automatic","4WD","Petrol","Original",71790
248767,"Stutz","Model M","Model M 8 Lancefield",1929,"Saloon",83,5441,8,"Right (RHD)","Manual","Rear","Petrol","Original",86843
248785,"Alfa Romeo","2600","2600 Spider",1962,"Convertible",107,2584,6,"Left (LHD)","Manual","Rear","Petrol","Restored",129500
248739,"Datsun","Fairlady","Fairlady 1600",1966,"Convertible",66,1596,4,"Left (LHD)","Manual","Rear","Petrol","Original",9250
248744,"Rolls-Royce","Corniche","Corniche I",1974,"Convertible",147,6750,8,"Left (LHD)","Automatic","Rear","Petrol","Original",59900
248680,"Land Rover","Range Rover","Range Rover 4.6 Vogue",2001,"4x4",158,4554,8,"Right (RHD)","Automatic","4WD","LPG","Original",23244
248669,"Mercedes-Benz","SL-Class","450 SL",1974,"Convertible",165,4520,8,"Left (LHD)","Automatic","Rear","Petrol","Original",11950
244858,"Volvo","Amazon","Amazon",1966,"Saloon",60,1778,4,"Left (LHD)","Manual","Rear","Petrol","Original",16950
244905,"Volkswagen","Beetle","Beetle 1303",1977,"Convertible",37,1584,4,"Left (LHD)","Manual","Rear","Petrol","Original",26950
247048,"Triumph","Herald","Herald 13/60",1969,"Convertible",45,1296,4,"Left (LHD)","Manual","Rear","Petrol","Original",34950
247875,"Opel","Rekord","Rekord 1900S",1967,"Saloon",66,1897,4,"Left (LHD)","Manual","Rear","Petrol","Original",12950
244900,"Opel","Manta","Manta 2,0 GSi",1988,"Coupe",81,1956,4,"Left (LHD)","Manual","Rear","Petrol","Original",24950
244937,"MG","MGA","MGA 1600",1962,"Convertible",63,1622,4,"Left (LHD)","Manual","Rear","Petrol","Original",42950
247878,"FIAT","500","500 L",1971,"Saloon",13,499,2,"Left (LHD)","Manual","Rear","Petrol","Original",14950
246988,"FIAT","500","500 Giardiniera",1976,"Estate",13,496,2,"Left (LHD)","Manual","Rear","Petrol","Original",19950
247049,"Chevrolet","El Camino","El Camino",1972,"Pick-up",180,7440,8,"Left (LHD)","Automatic","Rear","Petrol","Original",34950
244887,"BMW","02 Series","2002 tii",1974,"Saloon",96,1990,4,"Left (LHD)","Manual","Rear","Petrol","Original",21950
248659,"Mercedes-Benz","SEC","560 SEC",1991,"Coupe",205,5547,8,"Left (LHD)","Automatic","Rear","Petrol","Original",65000
248627,"Chevrolet","Camaro","Camaro",1998,"Coupe",142,3791,6,"Left (LHD)","Automatic","Rear","Petrol","Original",12900
248646,"Jaguar","E-Type","E-Type 3.8",1962,"Convertible",198,3781,6,"Left (LHD)","Manual","Rear","Petrol","Restored",165000
248645,"Jaguar","XK","XK 140 FHC",1955,"Coupe",142,3442,6,"Left (LHD)","Manual","Rear","Petrol","Restored",115000
248578,"Jaguar","Mk X","Mk X 3.8",1964,"Saloon",162,3781,6,"Left (LHD)","Manual","Rear","Petrol","Original",29900
248560,"Mercedes-Benz","250","250 SE",1967,"Coupe",118,2748,6,"Left (LHD)","Automatic","Rear","Petrol","Restoration project",13990
248557,"Porsche","911","911 R",2016,"Coupe",368,3996,6,"Left (LHD)","Manual","Rear","Petrol","Original",349000
248522,"FIAT","Barchetta","Barchetta",2000,"Convertible",96,1747,4,"Left (LHD)","Manual","Front","Petrol","Original",6900
248520,"Mercedes-Benz","SL-Class","SL 500",2001,"Convertible",225,4966,8,"Left (LHD)","Manual","Rear","Petrol","Original",23500
248475,"Ford","Falcon","Falcon Futura Sprint",1964,"Coupe",288,4700,8,"Left (LHD)","Manual","Rear","Petrol","Original",98000
248025,"De Tomaso","Pantera","Pantera 90 Si",1991,"Coupe",182,4942,8,"Left (LHD)","Manual","Rear","Petrol","Original",249000
248255,"Volkswagen","Beetle","Beetle 1500",1970,"Convertible",32,1493,4,"Left (LHD)","Manual","Rear","Petrol","Restoration project",14000
248219,"Ferrari","F8","F8 Spider",2020,"Convertible",530,3902,8,"Right (RHD)","Automatic","Rear","Petrol","Original",311237
248217,"Ferrari","458","458 Speciale",2015,"Coupe",445,4497,8,"Right (RHD)","Automatic","Rear","Petrol","Original",328202
248205,"Jaguar","XK","XK 150 3.8 S FHC",1960,"Coupe",198,3781,6,"Left (LHD)","Manual","Rear","Petrol","Restored",74000
248143,"Porsche","356","356 B 1600 Super",1962,"Coupe",55,1582,4,"Left (LHD)","Manual","Rear","Petrol","Original",99500
248138,"Porsche","911","911 Carrera 3.2",1989,"Coupe",171,3164,6,"Left (LHD)","Manual","Rear","Petrol","Original",128500
248148,"Peugeot","404","404",1967,"Saloon",54,1618,4,"Left (LHD)","Manual","Rear","Petrol","Original",19950
248144,"Opel","Kadett","Kadett 1,1",1968,"Coupe",33,1078,4,"Left (LHD)","Manual","Rear","Petrol","Original",17500
248125,"Lamborghini","400 GT","400 GT (2+2)",1966,"Coupe",243,3902,12,"Left (LHD)","Manual","Rear","Petrol","Original",537500
248134,"Alfa Romeo","2000","2000 Spider",1959,"Convertible",85,1975,4,"Left (LHD)","Manual","Rear","Petrol","Original",89950
248127,"Ford","Escort","Escort Mexico",1974,"Coupe",63,1599,4,"Left (LHD)","Manual","Rear","Petrol","Original",69950
248152,"Ferrari","250","250 GT/E",1961,"Coupe",177,2953,12,"Left (LHD)","Manual","Rear","Petrol","Original",375000
248129,"Bentley","3 Litre","3 Litre",1925,"Convertible",51,2996,4,"Left (LHD)","Manual","Rear","Petrol","Original",555000
248128,"Austin","Mini","Mini Cooper S 1071",1964,"Saloon",51,1071,4,"Left (LHD)","Manual","Front","Petrol","Original",59500
248177,"Buick","Super","50 Super",1948,"Convertible",81,4100,8,"Left (LHD)","Automatic","Rear","Petrol","Original",108950
248188,"Ford","Thunderbird","Thunderbird",1959,"Convertible",221,5800,8,"Left (LHD)","Automatic","Rear","Petrol","Original",64950
248180,"Ford","V8","V8 Club Convertible",1936,"Convertible",63,3600,8,"Left (LHD)","Manual","Rear","Petrol","Original",72950
248179,"Cadillac","DeVille","Coupe DeVille",1971,"Coupe",254,7700,8,"Left (LHD)","Automatic","Rear","Petrol","Original",34950
248184,"Chevrolet","Camaro","Camaro",1973,"Coupe",107,5700,8,"Left (LHD)","Automatic","Rear","Petrol","Original",39950
248178,"Rolls-Royce","Corniche","Corniche I",1985,"Convertible",162,6750,8,"Left (LHD)","Automatic","Rear","Petrol","Original",64950
248196,"Mercedes-Benz","E-Class","E 320",1994,"Convertible",162,3199,6,"Left (LHD)","Manual","Rear","Petrol","Original",29900
248174,"Jaguar","XJ","XJ 3.0 D",2009,"Saloon",202,2993,6,"Left (LHD)","Automatic","Rear","Diesel","Original",34900
248169,"BMW","8 Series","850i",1991,"Coupe",220,4988,12,"Left (LHD)","Automatic","Rear","Petrol","Original",26000
248195,"MG","MGA","MGA 1600",1959,"Convertible",58,1588,4,"Left (LHD)","Manual","Rear","Petrol","Restored",59500
248192,"Chrysler","300","300",1968,"Convertible",279,7206,8,"Left (LHD)","Automatic","Rear","Petrol","Original",36800
248172,"Toyota","Land Cruiser","Land Cruiser BJ 42",1985,"4x4",66,3431,4,"Left (LHD)","Manual","4WD","Diesel","Authentic",29900
248171,"Mercedes-Benz","SL-Class","230 SL",1967,"Convertible",110,2306,6,"Left (LHD)","Automatic","Rear","Petrol","Original",115000
236433,"Mercedes-Benz","SL-Class","560 SL",1989,"Convertible",167,5,8,"Left (LHD)","Automatic","Rear","Petrol","Authentic",30950
248069,"Triumph","Spitfire","Spitfire Mk III",1969,"Convertible",57,1296,4,"Left (LHD)","Manual","Rear","Petrol","Original",19900
248124,"BMW","3 Series","320/4",1977,"Saloon",80,1990,4,"Left (LHD)","Manual","Rear","Petrol","Restoration project",6500
244990,"Maserati","Mexico","Mexico 4200",1970,"Coupe",191,4136,8,"Left (LHD)","Manual","Rear","Petrol","Original",125000
248095,"Triumph","Dolomite","Dolomite Sprint",1974,"Saloon",103,1998,4,"Left (LHD)","Manual","Rear","Petrol","Original",14500
248091,"MG","MGA","MGA 1500",1957,"Convertible",53,1489,4,"Left (LHD)","Manual","Rear","Petrol","Original",29900
248090,"Chevrolet","Camaro","Camaro Z28",1979,"Coupe",127,5657,8,"Left (LHD)","Automatic","Rear","Petrol","Original",42100
248000,"Porsche","911","911 Carrera 3.2",1985,"Convertible",170,3164,6,"Left (LHD)","Manual","Rear","Petrol","Original",59900
248051,"AMC","AMX","AMX",1968,"Coupe",165,4800,8,"Left (LHD)","Manual","Rear","Petrol","Original",21500
248053,"AMC","AMX","AMX",1969,"Coupe",165,4800,8,"Left (LHD)","Manual","Rear","Petrol","Original",18250
248052,"AMC","AMX","AMX",1969,"Coupe",209,5600,8,"Left (LHD)","Manual","Rear","Petrol","Original",26500
248047,"Datsun","260-Z","260 Z",1974,"Coupe",119,2565,6,"Left (LHD)","Manual","Rear","Petrol","Original",29500
248042,"Lancia","Appia","Appia",1962,"Saloon",35,1090,4,"Left (LHD)","Manual","Rear","Petrol","Original",12750
248036,"Alfa Romeo","Giulia","Giulia GT 1300 Junior",1971,"Coupe",65,1290,4,"Left (LHD)","Manual","Rear","Petrol","Original",31500
248039,"Maserati","Biturbo","Biturbo 2.24V",1994,"Coupe",180,1996,6,"Left (LHD)","Manual","Rear","Petrol","Original",9750
248038,"FIAT","600","600 D",1973,"Saloon",18,767,4,"Left (LHD)","Manual","Rear","Petrol","Original",5450
248015,"FIAT","500","500 A Topolino",1937,"Saloon",9,569,4,"Left (LHD)","Manual","Rear","Petrol","Original",15900
248007,"IFA","F 8","F 8",1954,"Saloon",15,690,2,"Left (LHD)","Manual","Front","Petrol","Original",15000
248030,"Ferrari","328","328 GTS",1985,"Convertible",199,3185,8,"Left (LHD)","Manual","Rear","Petrol","Original",85000
239456,"SIMCA","Aronde","Aronde 1300",1956,"Convertible",35,1290,4,"Left (LHD)","Manual","Rear","Petrol","Original",49000
248023,"Porsche","911","911 Carrera 4",2001,"Coupe",235,3596,6,"Left (LHD)","Manual","4WD","Petrol","Original",25996
248016,"Volkswagen","Beetle","Beetle 1500",1969,"Convertible",32,1493,4,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",18750
248001,"NSU","Sport-Prinz","Sport-Prinz",1967,"Coupe",22,598,2,"Left (LHD)","Manual","Rear","Petrol","Original",16513
247993,"Lamborghini","Jarama","Jarama 400 GT",1971,"Coupe",257,3902,12,"Left (LHD)","Manual","Rear","Petrol","Original",179500
247974,"Mercedes-Benz","S-Class","560 SE",1989,"Saloon",205,5547,8,"Left (LHD)","Automatic","Rear","Petrol","Original",37900
247979,"Mercedes-Benz","Ponton","220 SE Cabriolet",1960,"Convertible",88,2195,6,"Left (LHD)","Manual","Rear","Petrol","Original",189000
171852,"BMW","2000","2000 C",1967,"Coupe",54,1977,4,"Left (LHD)","Manual","Rear","Petrol","Original",39000
206896,"Pontiac","Bonneville","Bonneville",1981,"Saloon",90,4344,8,"Left (LHD)","Automatic","Rear","Petrol","Original",17900
247966,"FIAT","500","500 F",1972,"Saloon",13,499,2,"Left (LHD)","Manual","Rear","Petrol","Restored",15750
247897,"Mercedes-Benz","SL-Class","300 SL",1986,"Convertible",138,2962,6,"Left (LHD)","Manual","Rear","Petrol","Original",42950
246099,"BMW","3 Series","320i WTCC",2004,"Racing car",202,1991,6,"Left (LHD)","Manual","Rear","Petrol","Original",160000
234260,"Porsche","912","912",1965,"Coupe",66,1582,4,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",59900
247753,"Chevrolet","Special","Special",1939,"Convertible",63,3600,6,"Right (RHD)","Manual","Rear","Petrol","Original",98000
